date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:19	55223/55223	---MCZ	200	added ('OK')	text/html	etag:W/%22616426a1-d7b7%22	http://deothemes.com/envato/afela/html/index.html	E:/Templates/afela/deothemes.com/envato/afela/html/index.html	(from )
15:48:19	90/90	---M-Z	200	added ('OK')	text/plain	date:Tue,%2030%20Aug%202022%2010:18:18%20GMT	http://deothemes.com/robots.txt		(from )
15:48:20	122104/122104	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-1dcf8%22	http://deothemes.com/envato/afela/html/css/bootstrap.min.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/bootstrap.min.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:20	8197/8197	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-2005%22	http://deothemes.com/envato/afela/html/css/magnific-popup.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/magnific-popup.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:20	36724/36724	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-8f74%22	http://deothemes.com/envato/afela/html/revolution/css/settings.css	E:/Templates/afela/deothemes.com/envato/afela/html/revolution/css/settings.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:21	3131/3131	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-c3b%22	http://deothemes.com/envato/afela/html/css/rev-slider.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/rev-slider.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:22	69030/69030	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-10da6%22	http://deothemes.com/envato/afela/html/css/font-icons.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/font-icons.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:22	13040/13040	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-32f0%22	http://deothemes.com/envato/afela/html/css/sliders.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/sliders.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:23	134422/134422	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-20d16%22	http://deothemes.com/envato/afela/html/css/style.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/style.css	(from http://deothemes.com/envato/afela/html/index.html)
15:48:23	11440/11440	---MCZ	200	added ('OK')	text/css	etag:W/%226043762c-2cb0%22	http://deothemes.com/envato/afela/html/css/responsive.css	E:/Templates/afela/deothemes.com/envato/afela/html/css/responsive.css	(from http://deothemes.com/envato/afela/html/index.html)
